id,url,is_valid,phishing_url,submission_time
8231703,https://phishtank.org/phish_detail.php?phish_id=8231703,VALID PHISH,https://resume.io/r/5eMXkLdyY,Jul 19th 2023 6:38 PM
8231702,https://phishtank.org/phish_detail.php?phish_id=8231702,Unknown,https://u3b.a8b.mywebsitetransfer.com/Konto/Pass/CH/,Jul 19th 2023 6:37 PM
8231701,https://phishtank.org/phish_detail.php?phish_id=8231701,Unknown,https://payswitzerland.com/,Jul 19th 2023 6:37 PM
8231700,https://phishtank.org/phish_detail.php?phish_id=8231700,Unknown,http://payswitzerland.com/,Jul 19th 2023 6:37 PM
8231699,https://phishtank.org/phish_detail.php?phish_id=8231699,Unknown,https://infoudpd.com/,Jul 19th 2023 6:37 PM
8231698,https://phishtank.org/phish_detail.php?phish_id=8231698,VALID PHISH,https://34gd.autos/allegropl/?tranzakt1689783714791,Jul 19th 2023 6:36 PM
8231697,https://phishtank.org/phish_detail.php?phish_id=8231697,VALID PHISH,https://safety-page-id.000webhostapp.com/applogin.html,Jul 19th 2023 6:26 PM
8231696,https://phishtank.org/phish_detail.php?phish_id=8231696,VALID PHISH,https://safety-page-idd.000webhostapp.com/applogin.html,Jul 19th 2023 6:25 PM
8231695,https://phishtank.org/phish_detail.php?phish_id=8231695,Unknown,http://atankitanggarangfbs.com/safety.php,Jul 19th 2023 6:24 PM
8231694,https://phishtank.org/phish_detail.php?phish_id=8231694,VALID PHISH,https://u.to/J5XRHw?Meta-Business-Manager,Jul 19th 2023 6:23 PM
8231693,https://phishtank.org/phish_detail.php?phish_id=8231693,VALID PHISH,http://atankitanggarangfbs.com/index.php,Jul 19th 2023 6:23 PM
8231692,https://phishtank.org/phish_detail.php?phish_id=8231692,VALID PHISH,https://www.deliverypedidos.com,Jul 19th 2023 6:20 PM
8231691,https://phishtank.org/phish_detail.php?phish_id=8231691,Unknown,https://pinko.website/,Jul 19th 2023 6:18 PM
8231690,https://phishtank.org/phish_detail.php?phish_id=8231690,Unknown,https://auth.challenger-esports.de/,Jul 19th 2023 6:16 PM
8231689,https://phishtank.org/phish_detail.php?phish_id=8231689,VALID PHISH,https://cjtl.laoke.pl/plpl/,Jul 19th 2023 6:14 PM
8231688,https://phishtank.org/phish_detail.php?phish_id=8231688,Unknown,https://www.pinkooutlets.ru/,Jul 19th 2023 6:14 PM
8231687,https://phishtank.org/phish_detail.php?phish_id=8231687,VALID PHISH,https://bafybeig4ubsuzmjtn65vmiyqrgujtmcuho2w3lyqu2onffvzqrdykk7qui.ipfs.dweb.link/,Jul 19th 2023 6:14 PM
8231686,https://phishtank.org/phish_detail.php?phish_id=8231686,Unknown,http://taskrabbitjon.com,Jul 19th 2023 6:12 PM
8231685,https://phishtank.org/phish_detail.php?phish_id=8231685,VALID PHISH,https://docs.google.com/presentation/d/e/2PACX-1vRcc33q84-3rN-2GhhsvI3IxKUNKZdmMcJsRZgBg_vy81LvFWihFmIMUP-XuEsg_avrh3NCBfIimbMK/pub?start=true&loop=true&delayms=60000,Jul 19th 2023 6:12 PM
8231684,https://phishtank.org/phish_detail.php?phish_id=8231684,VALID PHISH,https://docs.google.com/presentation/d/e/2PACX-1vRcc33q84-3rN-2GhhsvI3IxKUNKZdmMcJsRZgBg_vy81LvFWihFmIMUP-XuEsg_avrh3NCBfIimbMK/pub?start=true&loop=true&delayms=60000#slide=id.p,Jul 19th 2023 6:12 PM
8231683,https://phishtank.org/phish_detail.php?phish_id=8231683,Unknown,https://worcester-bosch.co,Jul 19th 2023 6:09 PM
8231682,https://phishtank.org/phish_detail.php?phish_id=8231682,VALID PHISH,http://155112.duckdns.org/PoliciesTransparencyCentre.html,Jul 19th 2023 6:09 PM
8231681,https://phishtank.org/phish_detail.php?phish_id=8231681,Unknown,http://ww25.taskrabbit.online/?subid1=20230720-0409-098a-81c3-3feddaf2824e,Jul 19th 2023 6:09 PM
8231680,https://phishtank.org/phish_detail.php?phish_id=8231680,Unknown,https://taskrabbit.online,Jul 19th 2023 6:09 PM
8231679,https://phishtank.org/phish_detail.php?phish_id=8231679,Unknown,https://blackskull.site/,Jul 19th 2023 6:08 PM
8231678,https://phishtank.org/phish_detail.php?phish_id=8231678,Unknown,https://pinko-store.shop/,Jul 19th 2023 6:08 PM
8231677,https://phishtank.org/phish_detail.php?phish_id=8231677,Unknown,https://xydapps-rpc.pages.dev/,Jul 19th 2023 6:06 PM
8231676,https://phishtank.org/phish_detail.php?phish_id=8231676,VALID PHISH,http://xydapps-rpc.pages.dev,Jul 19th 2023 6:06 PM
8231675,https://phishtank.org/phish_detail.php?phish_id=8231675,VALID PHISH,http://mjjhxyvsrq.duckdns.org,Jul 19th 2023 6:05 PM
8231674,https://phishtank.org/phish_detail.php?phish_id=8231674,Unknown,https://taskrabbit.com.au,Jul 19th 2023 6:04 PM
8231673,https://phishtank.org/phish_detail.php?phish_id=8231673,VALID PHISH,http://mijgfvsqmk.duckdns.org,Jul 19th 2023 6:04 PM
8231672,https://phishtank.org/phish_detail.php?phish_id=8231672,Unknown,https://revokei.cash/,Jul 19th 2023 6:01 PM
8231671,https://phishtank.org/phish_detail.php?phish_id=8231671,VALID PHISH,http://revokei.cash,Jul 19th 2023 6:01 PM
8231670,https://phishtank.org/phish_detail.php?phish_id=8231670,Unknown,https://coop-via-credionline.com/,Jul 19th 2023 5:53 PM
8231669,https://phishtank.org/phish_detail.php?phish_id=8231669,Unknown,http://www2viacredionline.ubpages.com,Jul 19th 2023 5:53 PM
8231668,https://phishtank.org/phish_detail.php?phish_id=8231668,VALID PHISH,https://branimir.calineczka.org.pl/darek/,Jul 19th 2023 5:53 PM
8231667,https://phishtank.org/phish_detail.php?phish_id=8231667,VALID PHISH,https://allegrolokalnie.kup-z-przesylka.pl/ddos-protection?x=/pay?id=q6k207adqwmjgthioxu1gh134ol983n8,Jul 19th 2023 5:53 PM
8231666,https://phishtank.org/phish_detail.php?phish_id=8231666,VALID PHISH,https://01d2efec629d97080e57b244bad6b0c6.difregro.pl/hgroslka/jsowpa/2e9d9804ab91885b0d240a4805a6be9f/login/?,Jul 19th 2023 5:53 PM
8231665,https://phishtank.org/phish_detail.php?phish_id=8231665,Unknown,https://fivers.xyz,Jul 19th 2023 5:50 PM
8231664,https://phishtank.org/phish_detail.php?phish_id=8231664,VALID PHISH,http://verifymetamask.com,Jul 19th 2023 5:49 PM
8231663,https://phishtank.org/phish_detail.php?phish_id=8231663,Unknown,http://pasaporte-citasgob.mx/assets/terminos-y-condiciones.html,Jul 19th 2023 5:45 PM
8231662,https://phishtank.org/phish_detail.php?phish_id=8231662,VALID PHISH,http://mail.verifymetamask.com,Jul 19th 2023 5:44 PM
8231661,https://phishtank.org/phish_detail.php?phish_id=8231661,Unknown,https://r43gv454da.ru/18667,Jul 19th 2023 5:44 PM
8231660,https://phishtank.org/phish_detail.php?phish_id=8231660,VALID PHISH,https://site.starofchances.com/s/bmqk,Jul 19th 2023 5:42 PM
8231659,https://phishtank.org/phish_detail.php?phish_id=8231659,Unknown,https://bestshoe.co,Jul 19th 2023 5:41 PM
8231658,https://phishtank.org/phish_detail.php?phish_id=8231658,Unknown,https://fiverr.brraprojects.com,Jul 19th 2023 5:39 PM
8231657,https://phishtank.org/phish_detail.php?phish_id=8231657,Unknown,https://varian-apartment.com/storage/cmx0MVdpOENGUVlEM2FEVS9kMWV0ZlU4ZTEzTDBURVpCZWJySC9JVWkwTVhVN0hsVjJyL0pjMVBRQTlnY1FzeTQ1YitENDVlcTAyYm1XeTVCZ3FnaHVKVWNETHJhR3RtWE54dS95RklTVEs4am5IaDNCVjZkRlVCSFZudXJnYXE=,Jul 19th 2023 5:39 PM
8231656,https://phishtank.org/phish_detail.php?phish_id=8231656,Unknown,http://pasaporte-citasgob.mx/#/envio-datos,Jul 19th 2023 5:38 PM
8231655,https://phishtank.org/phish_detail.php?phish_id=8231655,Unknown,https://verifymetamask.com/,Jul 19th 2023 5:37 PM
8231654,https://phishtank.org/phish_detail.php?phish_id=8231654,VALID PHISH,http://www.verifymetamask.com,Jul 19th 2023 5:37 PM
8231653,https://phishtank.org/phish_detail.php?phish_id=8231653,Unknown,https://love-thyself.co.uk/agr/PrelogonprocessingLogon/bestaccessprelogondigitalAuthentication/logon/cg.php,Jul 19th 2023 5:34 PM
8231652,https://phishtank.org/phish_detail.php?phish_id=8231652,Unknown,https://ripple.fit/airdrop/,Jul 19th 2023 5:31 PM
8231651,https://phishtank.org/phish_detail.php?phish_id=8231651,Unknown,https://arkhamsinteligence.com/,Jul 19th 2023 5:30 PM
8231650,https://phishtank.org/phish_detail.php?phish_id=8231650,Unknown,https://contaonline.viaseguros.digital/,Jul 19th 2023 5:28 PM
8231649,https://phishtank.org/phish_detail.php?phish_id=8231649,Unknown,https://minipepe.pro/,Jul 19th 2023 5:26 PM
8231648,https://phishtank.org/phish_detail.php?phish_id=8231648,Unknown,https://www.tascon.xyz/,Jul 19th 2023 5:25 PM
8231647,https://phishtank.org/phish_detail.php?phish_id=8231647,VALID PHISH,http://www.tascon.xyz,Jul 19th 2023 5:25 PM
8231646,https://phishtank.org/phish_detail.php?phish_id=8231646,VALID PHISH,https://continue-pagesecuritycenter.dynnamn.ru/index.php,Jul 19th 2023 5:24 PM
8231645,https://phishtank.org/phish_detail.php?phish_id=8231645,VALID PHISH,https://continue-pagesecuritycenter.dynnamn.ru/safety.php,Jul 19th 2023 5:24 PM
8231644,https://phishtank.org/phish_detail.php?phish_id=8231644,VALID PHISH,https://xu76654322334.wixsite.com/my-site,Jul 19th 2023 5:22 PM
8231643,https://phishtank.org/phish_detail.php?phish_id=8231643,VALID PHISH,https://kjjkk.godaddysites.com/,Jul 19th 2023 5:20 PM
8231642,https://phishtank.org/phish_detail.php?phish_id=8231642,VALID PHISH,https://wewes.online/gIGZn2T,Jul 19th 2023 5:15 PM
8231641,https://phishtank.org/phish_detail.php?phish_id=8231641,Unknown,https://77.6798986.pw/s/yhcq,Jul 19th 2023 5:14 PM
8231640,https://phishtank.org/phish_detail.php?phish_id=8231640,Unknown,https://mainnetvaldate.pages.dev/,Jul 19th 2023 5:11 PM
8231639,https://phishtank.org/phish_detail.php?phish_id=8231639,VALID PHISH,http://mainnetvaldate.pages.dev,Jul 19th 2023 5:11 PM
8231638,https://phishtank.org/phish_detail.php?phish_id=8231638,Unknown,https://www.cs-fasttrade-go2.life,Jul 19th 2023 5:11 PM
8231637,https://phishtank.org/phish_detail.php?phish_id=8231637,Unknown,https://djb73bnc.ru/777e516502a0cad3b,Jul 19th 2023 5:10 PM
8231636,https://phishtank.org/phish_detail.php?phish_id=8231636,Unknown,http://pasaporte-citasgob.mx/#/datos-cliente4,Jul 19th 2023 5:08 PM
8231635,https://phishtank.org/phish_detail.php?phish_id=8231635,Unknown,http://www.moeyprotectionpt.co/,Jul 19th 2023 5:07 PM
8231634,https://phishtank.org/phish_detail.php?phish_id=8231634,Unknown,http://pasaporte-citasgob.mx/#/metodos-pago,Jul 19th 2023 5:07 PM
8231633,https://phishtank.org/phish_detail.php?phish_id=8231633,Unknown,http://1907202301.blob.core.windows.net/web/index.html,Jul 19th 2023 5:07 PM
8231632,https://phishtank.org/phish_detail.php?phish_id=8231632,Unknown,https://1907202301.blob.core.windows.net/web/index.html,Jul 19th 2023 5:06 PM
8231631,https://phishtank.org/phish_detail.php?phish_id=8231631,VALID PHISH,https://meta-confirmpage-1005778376.web.app,Jul 19th 2023 5:05 PM
8231630,https://phishtank.org/phish_detail.php?phish_id=8231630,VALID PHISH,http://meta-confirmpage-1005778376.web.app/,Jul 19th 2023 5:05 PM
8231629,https://phishtank.org/phish_detail.php?phish_id=8231629,VALID PHISH,https://meta-confirmpage-1005778376.web.app/,Jul 19th 2023 5:04 PM
8231628,https://phishtank.org/phish_detail.php?phish_id=8231628,Unknown,https://download2438.mediafire.com/32hef2helgngV36Blb-gxoWrHuXK07SBeEszajT2GwzwJ_1UZyDibYLrbpZzLenCifPVzebFTPT8p71RhKhuWgc6tK1_r3GEVmWtsEZH6LtcjTqR1hmrh74BHFrGI-4jHeq3Kb5V-BFfMG5oFBpBZ39oEKqwbQnSJNVkO7PLZ-_ckqg/d0o8btm7oq9vyhu/Rooming+List+for+Reservation+Detail+Booking.zip,Jul 19th 2023 5:03 PM
8231627,https://phishtank.org/phish_detail.php?phish_id=8231627,VALID PHISH,https://emailmarketing.locaweb.com.br/accounts/186674/messages/6/clicks/18501/4?envelope_id=3,Jul 19th 2023 5:02 PM
8231626,https://phishtank.org/phish_detail.php?phish_id=8231626,VALID PHISH,https://hkrfy.wozj.cn/,Jul 19th 2023 5:00 PM
8231625,https://phishtank.org/phish_detail.php?phish_id=8231625,VALID PHISH,https://tyjed.qunqiu.cn/,Jul 19th 2023 5:00 PM
8231624,https://phishtank.org/phish_detail.php?phish_id=8231624,VALID PHISH,https://gjedgr.dangkui.cn/,Jul 19th 2023 5:00 PM
8231623,https://phishtank.org/phish_detail.php?phish_id=8231623,VALID PHISH,https://hteed.knvr.cn/,Jul 19th 2023 5:00 PM
8231622,https://phishtank.org/phish_detail.php?phish_id=8231622,VALID PHISH,https://gjfh.danpiao.cn/,Jul 19th 2023 5:00 PM
8231621,https://phishtank.org/phish_detail.php?phish_id=8231621,VALID PHISH,https://tutyjh.nengjue.cn/,Jul 19th 2023 5:00 PM
8231620,https://phishtank.org/phish_detail.php?phish_id=8231620,VALID PHISH,https://etgery.aj123.cn/,Jul 19th 2023 5:00 PM
8231619,https://phishtank.org/phish_detail.php?phish_id=8231619,VALID PHISH,https://ighje.chankuai.cn/,Jul 19th 2023 5:00 PM
8231618,https://phishtank.org/phish_detail.php?phish_id=8231618,VALID PHISH,http://allegrolokkalnie.31115151.xyz/captcha,Jul 19th 2023 4:59 PM
8231617,https://phishtank.org/phish_detail.php?phish_id=8231617,Unknown,https://123milhas.cc/06818582/inicio,Jul 19th 2023 4:54 PM
8231616,https://phishtank.org/phish_detail.php?phish_id=8231616,Unknown,http://123milhas.cc/849723516,Jul 19th 2023 4:53 PM
8231615,https://phishtank.org/phish_detail.php?phish_id=8231615,Unknown,https://123milhas.cc/849723516,Jul 19th 2023 4:53 PM
8231614,https://phishtank.org/phish_detail.php?phish_id=8231614,VALID PHISH,https://activarserviciob4ncolombia.megapato897.repl.co/,Jul 19th 2023 4:53 PM
8231613,https://phishtank.org/phish_detail.php?phish_id=8231613,Unknown,http://us-central1-alvera.cloudfunctions.net/voosferias,Jul 19th 2023 4:53 PM
8231612,https://phishtank.org/phish_detail.php?phish_id=8231612,Unknown,https://us-central1-alvera.cloudfunctions.net/voosferias,Jul 19th 2023 4:53 PM
8231611,https://phishtank.org/phish_detail.php?phish_id=8231611,Unknown,https://download2438.mediafire.com/0nsa8jo2ibuglPvbpJ2hZNsOChRiWbiQa0SxY8spHSiAixsQ5h8E0av8w6c3MxLRTdx15geTe95RBMMnuEnArGofgUwzN2zF2gjUnZrknPVWtaS1-Ru5gHYA-Qwya4Gok29bFsuMJNAmzNNiOFZibc9QhYROG_0gxy7OFQZPtSDlcUw/d0o8btm7oq9vyhu/Rooming+List+for+Reservation+Detail+Booking.zip,Jul 19th 2023 4:52 PM
8231610,https://phishtank.org/phish_detail.php?phish_id=8231610,VALID PHISH,https://emailmarketing.locaweb.com.br/accounts/186674/messages/6/clicks/24611/4?envelope_id=3,Jul 19th 2023 4:52 PM
8231609,https://phishtank.org/phish_detail.php?phish_id=8231609,VALID PHISH,https://sp772947.sitebeat.crazydomains.com/,Jul 19th 2023 4:52 PM
8231608,https://phishtank.org/phish_detail.php?phish_id=8231608,VALID PHISH,https://sites.google.com/view/att-mail-service072/home?authuser=3,Jul 19th 2023 4:51 PM
8231607,https://phishtank.org/phish_detail.php?phish_id=8231607,Unknown,https://fjff55534478348.wixsite.com/my-site-1,Jul 19th 2023 4:50 PM
8231606,https://phishtank.org/phish_detail.php?phish_id=8231606,VALID PHISH,https://000060606000.s3.us-east-005.backblazeb2.com/glogin.html,Jul 19th 2023 4:49 PM
8231605,https://phishtank.org/phish_detail.php?phish_id=8231605,VALID PHISH,https://89uibv13qesd.wixsite.com/my-site,Jul 19th 2023 4:49 PM
8231604,https://phishtank.org/phish_detail.php?phish_id=8231604,VALID PHISH,https://wingedtidydeclarations--daravicltd.repl.co/,Jul 19th 2023 4:49 PM
8231603,https://phishtank.org/phish_detail.php?phish_id=8231603,Unknown,http://www.moeyprotection.online/,Jul 19th 2023 4:49 PM
8231602,https://phishtank.org/phish_detail.php?phish_id=8231602,VALID PHISH,https://metaimasck-wallet.godaddysites.com/,Jul 19th 2023 4:47 PM
8231601,https://phishtank.org/phish_detail.php?phish_id=8231601,VALID PHISH,https://atendimento-bradescoprime.fpr.net/acesso/mobile/?cliente=cG1lc3F1aXRhQHRlcnJhLmNvbS5icg==&sid=&nm=,Jul 19th 2023 4:46 PM
8231600,https://phishtank.org/phish_detail.php?phish_id=8231600,Unknown,https://bright-rug.com/collections/venta-de-liquidaci%C3%B3n?campaign_id=23856028173680214&adset_id=23856028173760214&ad_id=23856028173710214,Jul 19th 2023 4:46 PM
8231599,https://phishtank.org/phish_detail.php?phish_id=8231599,Unknown,https://bancobradesco-recompensasclientes.online/,Jul 19th 2023 4:46 PM
8231598,https://phishtank.org/phish_detail.php?phish_id=8231598,VALID PHISH,https://www.elivestory.com/ib2w/,Jul 19th 2023 4:46 PM
8231597,https://phishtank.org/phish_detail.php?phish_id=8231597,Unknown,https://1b2bradessco.online/?hash=163504997464b80906da3698.49493597,Jul 19th 2023 4:46 PM
8231596,https://phishtank.org/phish_detail.php?phish_id=8231596,Unknown,https://atendimentoclientedigital.online/,Jul 19th 2023 4:46 PM
8231595,https://phishtank.org/phish_detail.php?phish_id=8231595,VALID PHISH,https://negotiation.association.dynv6.net/BradescoFidelidadeLivelo/,Jul 19th 2023 4:46 PM
8231594,https://phishtank.org/phish_detail.php?phish_id=8231594,VALID PHISH,https://uuphholdloccinee.godaddysites.com/,Jul 19th 2023 4:45 PM
8231593,https://phishtank.org/phish_detail.php?phish_id=8231593,VALID PHISH,https://cearly4545.wixsite.com/my-site-1,Jul 19th 2023 4:43 PM
8231592,https://phishtank.org/phish_detail.php?phish_id=8231592,VALID PHISH,https://nextflix-8sk8c8q2i-stevenabaco.vercel.app/login,Jul 19th 2023 4:43 PM
8231591,https://phishtank.org/phish_detail.php?phish_id=8231591,VALID PHISH,https://nextflix-8sk8c8q2i-stevenabaco.vercel.app/,Jul 19th 2023 4:43 PM
8231590,https://phishtank.org/phish_detail.php?phish_id=8231590,Unknown,http://pasaporte-citasgob.mx/#/datos-cliente3,Jul 19th 2023 4:42 PM
8231589,https://phishtank.org/phish_detail.php?phish_id=8231589,VALID PHISH,https://vasilli.grzelamisiek.pl/dajuka/,Jul 19th 2023 4:39 PM
8231588,https://phishtank.org/phish_detail.php?phish_id=8231588,VALID PHISH,https://chic-tanuki-14360f.netlify.app/,Jul 19th 2023 4:38 PM
8231587,https://phishtank.org/phish_detail.php?phish_id=8231587,VALID PHISH,https://mynetflix-6b38fbkmr-iajaysharma.vercel.app/,Jul 19th 2023 4:36 PM
8231586,https://phishtank.org/phish_detail.php?phish_id=8231586,VALID PHISH,http://41.202.178.68.host.secureserver.net/homee/,Jul 19th 2023 4:35 PM
8231585,https://phishtank.org/phish_detail.php?phish_id=8231585,Unknown,http://pasaporte-citasgob.mx/#/calendar,Jul 19th 2023 4:34 PM
8231584,https://phishtank.org/phish_detail.php?phish_id=8231584,VALID PHISH,https://metamasklogeiinn.godaddysites.com/,Jul 19th 2023 4:33 PM
8231583,https://phishtank.org/phish_detail.php?phish_id=8231583,VALID PHISH,https://us-east-2.protection.sophos.com?d=tinyurl.com&u=aHR0cHM6Ly90aW55dXJsLmNvbS95YzR3NDVyZA==&i=NjI4Y2UyNTA4ODI5NDcxMTE4MmI2Mjdj&t=YXNVUDJ2NzB3K013M2NLclpQNGd3WW11LzVld2dnZGY1UTNUb1RUNTlvMD0=&h=a743275bc0054e548eba8b68bc8ccf3c&s=AVNPUEhUT0NFTkNSWVBUSVaDv-sRNFJ5UhQdSDQ-TaR5vShKBxsZy3-KwCjRfjjafg,Jul 19th 2023 4:31 PM
8231582,https://phishtank.org/phish_detail.php?phish_id=8231582,VALID PHISH,https://ne.supportffb.click/,Jul 19th 2023 4:30 PM
8231581,https://phishtank.org/phish_detail.php?phish_id=8231581,VALID PHISH,https://login-ne.supportffb.click/,Jul 19th 2023 4:29 PM
8231580,https://phishtank.org/phish_detail.php?phish_id=8231580,VALID PHISH,https://logi.gotologin.click/,Jul 19th 2023 4:27 PM
8231579,https://phishtank.org/phish_detail.php?phish_id=8231579,VALID PHISH,https://losp.gotologin.click/,Jul 19th 2023 4:26 PM
8231578,https://phishtank.org/phish_detail.php?phish_id=8231578,VALID PHISH,https://logo.gotologin.click/,Jul 19th 2023 4:25 PM
8231577,https://phishtank.org/phish_detail.php?phish_id=8231577,VALID PHISH,https://jekygdhsask.weebly.com/,Jul 19th 2023 4:24 PM
8231576,https://phishtank.org/phish_detail.php?phish_id=8231576,Unknown,https://u783reuwud.wixsite.com/my-site,Jul 19th 2023 4:19 PM
8231575,https://phishtank.org/phish_detail.php?phish_id=8231575,Unknown,https://logogn.duckdns.org/,Jul 19th 2023 4:19 PM
8231574,https://phishtank.org/phish_detail.php?phish_id=8231574,VALID PHISH,https://t.co/g6HsuC3x7S,Jul 19th 2023 4:19 PM
8231573,https://phishtank.org/phish_detail.php?phish_id=8231573,Unknown,http://pasaporte-citasgob.mx/#/datos-cliente2,Jul 19th 2023 4:19 PM
8231572,https://phishtank.org/phish_detail.php?phish_id=8231572,VALID PHISH,http://cb09239.tw1.ru/login/ologin.php,Jul 19th 2023 4:18 PM
8231571,https://phishtank.org/phish_detail.php?phish_id=8231571,VALID PHISH,http://ci54712.tw1.ru/httpdocs/login/ologin.php,Jul 19th 2023 4:18 PM
8231570,https://phishtank.org/phish_detail.php?phish_id=8231570,VALID PHISH,https://urlz.fr/mKB6,Jul 19th 2023 4:18 PM
8231569,https://phishtank.org/phish_detail.php?phish_id=8231569,Unknown,https://t.co/TVterGyo7D,Jul 19th 2023 4:17 PM
8231568,https://phishtank.org/phish_detail.php?phish_id=8231568,VALID PHISH,http://231165416512154113.duckdns.org/848dafd119d6/2b7bb6aa/index.html,Jul 19th 2023 4:16 PM
8231567,https://phishtank.org/phish_detail.php?phish_id=8231567,VALID PHISH,https://service-centre-security.000webhostapp.com/applogin.html,Jul 19th 2023 4:15 PM
8231566,https://phishtank.org/phish_detail.php?phish_id=8231566,VALID PHISH,http://app-larkin7246281499w492713kerentuedeswy.vakwu8pn9m-zng4pjxpz4dp.p.temp-site.link/vlation.php,Jul 19th 2023 4:14 PM
8231565,https://phishtank.org/phish_detail.php?phish_id=8231565,VALID PHISH,https://verifikasiakunn24.wixsite.com/amankanakun/about-1,Jul 19th 2023 4:13 PM
8231564,https://phishtank.org/phish_detail.php?phish_id=8231564,Unknown,https://api.spently.com/api/spently/click?id=105133&store=hotelcollection&type=OI&cid=6272440696998&url=http://pixelperfect.cl/new/auth/qwV2////YWxleC5nbGV3QGJ0Y29ubmVjdC5jb20=,Jul 19th 2023 4:06 PM
8231563,https://phishtank.org/phish_detail.php?phish_id=8231563,Unknown,http://pasaporte-citasgob.mx/#/datos-cliente1,Jul 19th 2023 3:53 PM
8231562,https://phishtank.org/phish_detail.php?phish_id=8231562,VALID PHISH,https://uhgi23415.weeblysite.com/,Jul 19th 2023 3:48 PM
8231561,https://phishtank.org/phish_detail.php?phish_id=8231561,VALID PHISH,https://beacons.ai/mail_hold,Jul 19th 2023 3:48 PM
8231560,https://phishtank.org/phish_detail.php?phish_id=8231560,VALID PHISH,https://att-103att-102485.weeblysite.com/,Jul 19th 2023 3:48 PM
8231559,https://phishtank.org/phish_detail.php?phish_id=8231559,Unknown,http://pasaporte-citasgob.mx/#/curps,Jul 19th 2023 3:47 PM
8231558,https://phishtank.org/phish_detail.php?phish_id=8231558,Unknown,https://hudsonvalleycuu.info,Jul 19th 2023 3:46 PM
8231557,https://phishtank.org/phish_detail.php?phish_id=8231557,Unknown,https://ibkrstockmining.com/,Jul 19th 2023 3:45 PM
8231556,https://phishtank.org/phish_detail.php?phish_id=8231556,VALID PHISH,http://ibkrstockmining.com,Jul 19th 2023 3:45 PM
8231555,https://phishtank.org/phish_detail.php?phish_id=8231555,Unknown,http://pasaporte-citasgob.mx/#/intro,Jul 19th 2023 3:43 PM
8231554,https://phishtank.org/phish_detail.php?phish_id=8231554,Unknown,https://beacons.ai/service2323,Jul 19th 2023 3:39 PM
8231553,https://phishtank.org/phish_detail.php?phish_id=8231553,Unknown,https://65uh.homes/srt /?p2ra-pl,Jul 19th 2023 3:38 PM
8231552,https://phishtank.org/phish_detail.php?phish_id=8231552,Unknown,https://fightforrightsinternational.org/sbb/sbbzeno/auth/pM5zH2/login.php?id=66582068,Jul 19th 2023 3:32 PM
8231551,https://phishtank.org/phish_detail.php?phish_id=8231551,Unknown,https://s.free.fr/aS3zVRL7,Jul 19th 2023 3:30 PM
8231550,https://phishtank.org/phish_detail.php?phish_id=8231550,VALID PHISH,https://jrrecursos.com/,Jul 19th 2023 3:30 PM
8231549,https://phishtank.org/phish_detail.php?phish_id=8231549,VALID PHISH,https://secure-sparkasse-login.xyz/s2/,Jul 19th 2023 3:30 PM
8231548,https://phishtank.org/phish_detail.php?phish_id=8231548,VALID PHISH,https://ekaloon.com/,Jul 19th 2023 3:30 PM
8231547,https://phishtank.org/phish_detail.php?phish_id=8231547,VALID PHISH,https://edmagmall.com/,Jul 19th 2023 3:30 PM
8231546,https://phishtank.org/phish_detail.php?phish_id=8231546,Unknown,https://objective-jones.185-243-11-43.plesk.page/test/rdgi/,Jul 19th 2023 3:30 PM
8231545,https://phishtank.org/phish_detail.php?phish_id=8231545,VALID PHISH,https://flnedoctor.com/,Jul 19th 2023 3:30 PM
8231544,https://phishtank.org/phish_detail.php?phish_id=8231544,VALID PHISH,https://m01slanding.it/rehl.html,Jul 19th 2023 3:30 PM
8231543,https://phishtank.org/phish_detail.php?phish_id=8231543,Unknown,https://www.clubeyou.com.br/brigad/hara/,Jul 19th 2023 3:30 PM
8231542,https://phishtank.org/phish_detail.php?phish_id=8231542,Unknown,https://jyamiti.in/zia1/,Jul 19th 2023 3:30 PM
8231541,https://phishtank.org/phish_detail.php?phish_id=8231541,Unknown,https://prekandii.cloud/19/,Jul 19th 2023 3:30 PM
8231540,https://phishtank.org/phish_detail.php?phish_id=8231540,Unknown,https://bit.ly/3O0oFCN,Jul 19th 2023 3:30 PM
8231539,https://phishtank.org/phish_detail.php?phish_id=8231539,VALID PHISH,http://miffcrokhe.duckdns.org,Jul 19th 2023 3:25 PM
8231538,https://phishtank.org/phish_detail.php?phish_id=8231538,VALID PHISH,http://lzuqokgcqm.duckdns.org,Jul 19th 2023 3:25 PM
8231537,https://phishtank.org/phish_detail.php?phish_id=8231537,Unknown,https://gamekhardo.online,Jul 19th 2023 3:24 PM
8231536,https://phishtank.org/phish_detail.php?phish_id=8231536,VALID PHISH,http://lkhiftsqnk.duckdns.org,Jul 19th 2023 3:24 PM
8231535,https://phishtank.org/phish_detail.php?phish_id=8231535,VALID PHISH,http://lhfusqnljg.duckdns.org,Jul 19th 2023 3:23 PM
8231534,https://phishtank.org/phish_detail.php?phish_id=8231534,VALID PHISH,http://lhedaonkhd.duckdns.org,Jul 19th 2023 3:22 PM
8231533,https://phishtank.org/phish_detail.php?phish_id=8231533,VALID PHISH,http://lhduqnkhdz.duckdns.org,Jul 19th 2023 3:22 PM
8231532,https://phishtank.org/phish_detail.php?phish_id=8231532,Unknown,https://a-url.info/In-ICredem,Jul 19th 2023 3:08 PM
